logFC	logCPM	PValue	FDR
YPR155C	1.64969818749806	6.61597961720123	7.78222212811022e-08	1.37593665357706e-06
YDR036C	1.62701137895901	6.86759501735915	7.89868853797811e-08	1.39208096717105e-06
YOL119C	-1.65986118654078	6.83291478071701	8.08055569146505e-08	1.41961254592278e-06
YPL058C	2.001083200059	10.0331489539636	8.60639002395014e-08	1.50720767065e-06
YHR123W	-1.77045882252891	7.02357381226572	8.82115154061662e-08	1.53994487778462e-06
YBR039W	1.75509383285258	9.59760191068641	8.95980168429954e-08	1.55923089688408e-06
YPL142C	-4.54572178480605	6.19877555391651	9.12536185527718e-08	1.58306434191548e-06
YHR001W-A	1.90143170424761	7.71946252038804	9.5988013607346e-08	1.65999271032204e-06
YFL018C	1.68970918549106	9.33150888718491	9.69092937265535e-08	1.67070414792133e-06
YDL223C	3.67266822465226	6.29109268077489	1.02258726108457e-07	1.75693875798948e-06
YDR033W	-2.03295733352712	10.7372886602622	1.02546299029744e-07	1.75693875798948e-06
YFR055W	-1.93499051929448	5.545641863287	1.06701724668583e-07	1.82249180344425e-06
YBR185C	1.62908970237196	5.91984252990407	1.11321416434737e-07	1.89208684423439e-06
YOR226C	-1.97150076537696	4.67378002679406	1.1146012129028e-07	1.89208684423439e-06
YHR008C	1.9822105423038	8.57297815671646	1.13195561099198e-07	1.9156704438011e-06
YGR112W	1.93547946967104	5.23242020117484	1.22006647628578e-07	2.05849020724558e-06
YPR044C	-4.17086145262281	2.62630104118739	1.28804325526772e-07	2.16657488591233e-06
YJL088W	-5.16537696974855	7.53792318259052	1.29857277807146e-07	2.17685993332551e-06
YAL054C	5.13430394510684	9.15006286427466	1.30202500529589e-07	2.17685993332551e-06
YGR070W	2.00760488760414	5.79272812271241	1.40122412795698e-07	2.33565491690179e-06
YBL045C	1.7658803540069	10.1586397449291	1.49476138215178e-07	2.48408693358197e-06
YMR145C	1.78392468114201	9.85992683956255	1.53693193550095e-07	2.54652135660546e-06
YBL064C	2.05604455763888	7.99095493413995	1.79612573075146e-07	2.9670924758145e-06
YGR125W	-1.66763666513281	7.55383763862178	1.83679549558114e-07	3.02524591444822e-06
YPR170W-B	-1.74767260415636	7.82355828886311	2.05406097783706e-07	3.37304850188436e-06
YBR248C	-1.89522823814543	7.34903472558711	2.29035878120939e-07	3.74995428852449e-06
YKL156C-A	-5.08213803779941	3.47093107166475	2.65611668722593e-07	4.33597337672811e-06
YLR439W	1.68758716882019	5.59480216479455	2.7262974071444e-07	4.4374499562168e-06
YAL044C	-1.69339117302072	8.54595523990285	2.83469182964994e-07	4.60034738571343e-06
YPL092W	1.84076680036103	7.73210564355218	2.90175704420515e-07	4.69541622299161e-06
YKR069W	-1.87247271403309	6.3735720225692	3.20925041397388e-07	5.17784017228323e-06
YPR026W	1.94145474894518	7.12445826368898	3.24996403671398e-07	5.22828516836488e-06
YJR025C	-1.71750807760903	6.0188051743546	3.4737581245366e-07	5.57210940903928e-06
YDL181W	1.76542233675364	7.65971136246246	3.62538673012816e-07	5.79852316893909e-06
YLR044C	-1.93827131836452	13.191740190908	3.69426250314786e-07	5.89165668369461e-06
YLR069C	1.65133876478329	7.43818957735909	4.03243210704367e-07	6.4124940460861e-06
YDL014W	-1.61916253421957	9.55486673243967	4.3670400605438e-07	6.91840792640018e-06
YOL058W	-5.21241526799616	8.48877888360345	4.37557422161197e-07	6.91840792640018e-06
YER182W	1.77437073305581	5.1613556070502	4.45735074649133e-07	7.02762935358491e-06
YNL276C	4.92305694717397	1.97562329264794	4.90886698260647e-07	7.71227692687826e-06
YGR061C	-1.62548341787017	9.46019265981133	4.9194682963282e-07	7.71227692687826e-06
YNL173C	1.69845349595755	7.14879970854868	5.16239554301217e-07	8.07025337147722e-06
YNL052W	1.77587549042071	8.66701399648081	5.30349670916302e-07	8.26747909535441e-06
YPL222W	2.25904600769175	6.32558858685215	5.3936351764906e-07	8.38437558053342e-06
YCR091W	2.50306449077746	5.80058747791242	5.55793929715061e-07	8.6155843334542e-06
YDR296W	1.56236323531155	5.88636396102774	5.90013662269701e-07	9.12049052234784e-06
YHR051W	1.56132369705735	8.37024855878635	6.18271936820664e-07	9.53068773917982e-06
YPR170W-A	-1.76937509348541	5.83809122512177	6.35883704431467e-07	9.77494561201039e-06
YOL077W-A	1.60061919014581	7.23044985350325	6.61184899429032e-07	1.01357264084218e-05
YMR256C	1.81709511062261	6.48037289397003	6.66815809943583e-07	1.01938085420657e-05
YGL188C	1.9574943788781	5.824972000088	6.89853120192613e-07	1.05169343447546e-05
YIL014C-A	-2.82216763248963	4.28129201552945	7.19154928037086e-07	1.09335257465858e-05
YGR138C	-3.67691552130906	4.42217242022532	7.84558988546195e-07	1.18952039523689e-05
YDR231C	1.52832797547275	6.30539792785956	7.8710960443879e-07	1.19012692649297e-05
YBL066C	1.69531249753021	6.37375440048958	7.9798015575687e-07	1.20205842523249e-05
YLL009C	1.66208763409809	5.89149589439138	7.99344959316147e-07	1.20205842523249e-05
YJL134W	-1.52180623578071	7.10430452340072	8.4628168087775e-07	1.26919317668766e-05
YJL166W	1.67961925609617	7.87283389447906	8.63682077503716e-07	1.29178827483934e-05
YBR187W	-1.73549003714272	8.47765876544003	8.84811256593125e-07	1.31982358328473e-05
YHR162W	-1.62722692877868	7.95403090458025	8.99666359980504e-07	1.33837463336885e-05
YKL133C	1.94171525435071	4.80942835799104	9.07363010272692e-07	1.3462056029086e-05
YDR343C	6.25090200469675	3.31668451338071	9.52129185581011e-07	1.40884569866452e-05
YDR018C	2.99307562134814	3.82852721885113	9.55141928674596e-07	1.40953478220939e-05
YDL085W	3.90363354921113	5.45438658278722	9.67360292540678e-07	1.42376911141492e-05
YML081C-A	1.74898576461386	7.95675022905093	1.08317916762218e-06	1.5900035845149e-05
YPR160W	2.71956682777235	8.87763461749219	1.16326974890119e-06	1.70305153185692e-05
YLR300W	-1.96137387568235	11.2789489749988	1.1954762277092e-06	1.74558454990573e-05
YKL026C	2.61681407521552	4.59313389025372	1.21317642605129e-06	1.76676798467574e-05
YDR116C	1.52306779587985	5.83654904323048	1.271030954469e-06	1.84616412126809e-05
YGR182C	1.64495484205145	7.04101456552907	1.28163907251534e-06	1.85669911709421e-05
YER119C	-1.6119138022006	7.28511505053392	1.32354614778689e-06	1.9124032328597e-05
YLR151C	2.29659605095138	4.49667224098729	1.42492774770015e-06	2.05352868639912e-05
YHR215W	-4.09038954809369	2.4024195671824	1.60010749628823e-06	2.29999867128807e-05
YEL050C	1.43090426670716	6.61520664078908	1.63429835779037e-06	2.34305883730878e-05
YBR001C	1.48967077578415	6.88821474497647	1.69755185066622e-06	2.42745528206378e-05
YPR020W	1.48464119317908	7.28840234390668	1.82978309896533e-06	2.60979888393663e-05
YDR019C	-1.83114390438793	7.628228040122	1.93236158478042e-06	2.74902031109893e-05
YNL237W	2.24470713681928	7.04986804396061	2.01382430448298e-06	2.85756505154072e-05
YLR285C-A	-1.95716726416527	4.4925699824009	2.05335160615437e-06	2.90620148042411e-05
YOL086C	-1.64049600617161	13.4060570747587	2.1359552816863e-06	3.01540217572754e-05
YIR030C	-2.53145017116846	4.66465008306738	2.1518582315244e-06	3.03012301609568e-05
YEL047C	-1.503452797033	7.43086803808541	2.23023219260475e-06	3.13251394768393e-05
YPR184W	2.49607407545664	8.17127784346859	2.27809661546543e-06	3.19164219493309e-05
YLR345W	1.42036687926833	6.83800579464073	2.32010429537529e-06	3.24228716429467e-05
YNL300W	-1.72303730333431	7.48646337229227	2.33983183436503e-06	3.26161948901161e-05
YHR210C	-3.46383448678113	1.84513906616383	2.40377231609353e-06	3.34233065257829e-05
YKR067W	1.98328734108768	7.58799909139673	2.48843800027514e-06	3.45138242945429e-05
YOR134W	4.18483286691086	3.47144170621369	2.54207209456969e-06	3.51695674283717e-05
YDR070C	3.58763523029933	5.65024698290042	2.6001986078451e-06	3.58840376454235e-05
YBL099W	1.74284475778466	11.3402885152906	2.85661410584808e-06	3.93246329894608e-05
YNL095C	-2.38536515298313	3.98972399132995	2.90230134332088e-06	3.98544308534436e-05
YOR246C	-1.46115025628918	7.26925618957988	2.97084423869259e-06	4.06946832102099e-05
YER086W	-1.73806257805303	9.7238337418185	3.03627097227601e-06	4.14882063224085e-05
YMR250W	2.25879967356423	7.63526383252338	3.33494496163734e-06	4.54571069401503e-05
YEL040W	-1.5982358792992	8.76837046183739	3.53206779875867e-06	4.8025708104006e-05
YOR337W	-1.73701931097524	5.07202811282133	3.59919706480348e-06	4.88185209721138e-05
YMR221C	-1.49609445819414	7.81577630198213	3.74757334672191e-06	5.07067748184818e-05
YNL194C	6.10078245909895	6.88727991142674	3.79200529171832e-06	5.1182822644803e-05
YNR001C	1.69431430643944	10.6507693378308	3.80246197024793e-06	5.11990864801753e-05
YOL150C	-3.83884585871108	0.625482885841875	3.85706619993465e-06	5.18082629865008e-05
YJL213W	-3.55375432061973	2.8264941211423	3.91427389924593e-06	5.24493747177408e-05
YDL004W	1.48379184720969	8.47602116443848	4.10602755629411e-06	5.48858852573228e-05
YER098W	1.67319363613275	4.79012502703035	4.14662010748012e-06	5.52949293368554e-05
YKL211C	-1.39954728835041	7.14699533920102	4.37935063371179e-06	5.82579961705794e-05
YOL101C	2.56438576554186	3.83883758203608	4.42476517597427e-06	5.86544611619875e-05
YOR079C	-1.58285461935341	6.8685282675727	4.43035142134275e-06	5.86544611619875e-05
YPL271W	1.58222816196755	7.96677707113754	4.53746180041527e-06	5.98332285005364e-05
YOR158W	1.66540706958329	5.96724422296516	4.54101119808914e-06	5.98332285005364e-05
YGL184C	-2.65907311968484	4.12704259112176	4.65957978510186e-06	6.12496782203175e-05
YPL078C	1.42504947283715	8.97743443829846	4.84171436164384e-06	6.34930030268649e-05
YJR149W	1.63830865335675	5.32914059688849	5.11384596847824e-06	6.690312905333e-05
YNL195C	5.35471607448434	5.45202320420898	5.30828094514767e-06	6.92830819586019e-05
YHL040C	1.78316375617173	8.19413599132337	5.43923713467496e-06	7.08252665959794e-05
YPR113W	-1.73997116383106	8.41863609599001	5.47620410111643e-06	7.11392335576956e-05
YIR042C	-2.46986038785456	4.22232557790412	5.63691315640855e-06	7.30554506031965e-05
YFR014C	1.50395140755266	6.84271622426644	5.7579090883806e-06	7.44492263904164e-05
YPR124W	1.89927005425729	7.29630675262615	5.83244216619439e-06	7.52371444002792e-05
YEL020C	2.0238346010077	6.20385673594401	5.8534252229177e-06	7.53322213572711e-05
YGR194C	1.49864315033174	6.59022639968624	6.19403307947471e-06	7.95308098881974e-05
YCR024C-B	-1.57162958616743	9.12234564115261	6.26646705123723e-06	8.02746033832103e-05
YLR339C	-3.06494534344529	3.29652868005147	6.49588873596837e-06	8.30213585793279e-05
YIR039C	2.06850273494221	6.25983807559365	6.5282036374331e-06	8.32421173492046e-05
YDR511W	1.61354263811394	5.18773121286744	6.56137330152754e-06	8.34727352888585e-05
YFR052C-A	2.65338708336274	8.25892332154569	6.62499820780119e-06	8.40888533990178e-05
YHR026W	-1.55980581410953	9.38044092592085	6.69571912274649e-06	8.47920128724921e-05
YIR035C	-1.3948303423201	6.58394850116969	6.71661446966364e-06	8.48624303084899e-05
YNR065C	-1.62590836962522	4.9689907981515	6.98342218038967e-06	8.80324791486934e-05
YOR051C	-1.79447366171224	5.98027367030561	7.26672378602756e-06	9.13955668906285e-05
YGL008C	-1.60470887283039	13.4676420786947	7.29042168749114e-06	9.1485699815365e-05
YNL134C	-1.51637744920543	9.23811866463711	7.38411523498349e-06	9.24517957248837e-05
YFR033C	1.64925488063957	8.67564746353902	7.71823612323821e-06	9.64169722483076e-05
YDR050C	-1.46024022534725	12.6413408322912	7.84084547403227e-06	9.77280154353482e-05
YAL061W	2.56173384522489	8.57318311152679	7.96283309886433e-06	9.90254345373375e-05
YLR149C	1.95685996688941	6.66532875786218	8.14089841012359e-06	0.000101012851573148
YDR408C	-1.55426279222908	6.41030665768855	8.56008058807974e-06	0.000105976478690007
YOR108W	-1.44104811362234	7.18738260227259	8.98480916181429e-06	0.000110986459601518
YPL212C	-1.50104652262696	6.19536125185202	9.43355782856049e-06	0.000116270175998338
YCL057C-A	1.50058588854665	7.81119779308892	9.51727102095405e-06	0.000117041284066577
YDR322C-A	1.63703177075792	7.53427939776393	9.60058058534676e-06	0.000117780637026936
YGL225W	-1.60171233375896	9.6397558758688	9.621008692786e-06	0.000117780637026936
YDR119W-A	3.94288828362516	4.98595811096442	9.64124115887279e-06	0.000117780637026936
YDR405W	1.59114743861511	5.21897342862842	9.92480124861374e-06	0.000120977643413719
YNL311C	-1.6990624698652	5.48479390165713	1.06941908209933e-05	0.000130069564842586
YNL065W	-4.18945323692731	4.90688473934587	1.0744521952274e-05	0.000130395141412027
YMR035W	1.441979398823	5.51449182524384	1.08652065104328e-05	0.000131571231572725
YML025C	1.43031892931292	5.43266802235386	1.10791424372928e-05	0.000133868939406066
YIL022W	1.31717884257164	6.78456187603753	1.11523749015548e-05	0.000134460223758615
YLR273C	1.72555569453344	4.8990748384177	1.12196429811438e-05	0.000134977183168804
YAR042W	1.33170411196277	6.28143246379116	1.16745307973951e-05	0.000140145018292374
YKL171W	1.39702680450836	5.89709723156937	1.19587031631203e-05	0.000143245591568631
YOR147W	1.32820078275809	6.57052088280406	1.22400777338824e-05	0.000146299330840831
YNL144C	1.418510256447	5.790206004691	1.24488666042868e-05	0.000148474197819231
YGL156W	2.11048026968035	6.93284037744573	1.30434859163344e-05	0.000155181421330089
YGR088W	3.13223758747851	7.30131388420138	1.30673188181824e-05	0.000155181421330089
YKL071W	2.89144171590779	2.56276003792896	1.38000980735514e-05	0.000163532639698145
YGR008C	1.67413077278752	7.65732693454859	1.3925113119698e-05	0.000164661487188908
YEL024W	1.62868632120313	9.2432858267981	1.39562687602963e-05	0.000164678019870959
YLR301W	-1.57020760474855	7.03616643024524	1.5767629891175e-05	0.00018565545493141
YIR029W	-1.56901396798958	5.18091494687597	1.62505033811557e-05	0.000190934789196
YOR173W	2.16576491700992	6.74024204385884	1.68263781409779e-05	0.00019728215388172
YPL097W	1.53581293449117	4.87855420561744	1.70326050784799e-05	0.000199277878444626
YJR080C	1.27876540835732	6.9813883411467	1.71380879732414e-05	0.000200088984902781
YGR152C	-1.72615711198574	4.91151945653333	1.73626839856152e-05	0.000201993501587624
YLR109W	-2.09380029146193	10.1283741142631	1.73742151708907e-05	0.000201993501587624
YGL256W	-1.348864252368	6.48610041109346	1.78984519122118e-05	0.000207652060549644
YDR538W	-1.43757972813878	5.53500268839487	1.80281459265827e-05	0.00020871916225462
YMR215W	-1.40803839272246	8.62271890348312	1.82634008529155e-05	0.000211001378538693
YHR039C-A	-1.4662075997004	7.40718569171772	1.84054548641195e-05	0.000212199556704245
YGL208W	1.72602292006556	5.74013618438116	1.90780487467795e-05	0.000219077615988164
YBR021W	-1.56413625451713	6.04986836600582	1.90835844548789e-05	0.000219077615988164
YDR234W	-1.56501742451627	8.61554701602036	1.91207966249156e-05	0.000219077615988164
YOR343C	3.62353845909645	2.10480195271955	1.93142237872822e-05	0.000220836600080205
YOR298W	-3.46838203761537	0.811640810083465	1.94591771299341e-05	0.000222035229354754
YDR494W	1.35342836452649	5.89735383370334	1.96254061155895e-05	0.000223471188155705
YOR283W	-1.38440998023332	5.4438409302353	2.00183918725612e-05	0.000227477988958427
YOR210W	-1.51717955852362	5.75306503274773	2.02627932040266e-05	0.00022978339670304
YHR049W	-1.32536293268822	6.43269636061442	2.03515770772348e-05	0.000230318256739095
YLR249W	-1.35934098966806	13.1233971716649	2.12401875247947e-05	0.000239884077065743
YIL166C	2.40583453412784	4.11495635854841	2.18600658269178e-05	0.000246382086122532
YGR205W	1.26032298042669	6.23905080689873	2.22091922991678e-05	0.000249808272730884
YLR443W	-1.27437532069236	5.82974911135169	2.23726417246515e-05	0.000251136306905115
YIR012W	-1.24084422870424	7.02438357666999	2.2452282651699e-05	0.000251520105656887
YOR285W	1.48294116150018	8.90547493304625	2.27174831150102e-05	0.000253976871835286
YOR328W	2.31932321640936	6.86797507347592	2.2936180983627e-05	0.000255904890248774
YHR198C	1.32426590965862	6.36745527645256	2.30793638818166e-05	0.0002569843052756
YHR183W	-1.87821772897324	11.4408475660647	2.33562107171319e-05	0.000259544719093591
YDL234C	1.49374478738386	6.50636589433618	2.39690334251297e-05	0.000265820903756849
YMR226C	-1.31781065108164	8.18358624356895	2.40238323507159e-05	0.000265895776457724
YNL125C	1.61333841660357	8.01050777140601	2.43202382602573e-05	0.000268639118826874
YOR271C	-1.25062203912599	6.86942664359719	2.50806422762104e-05	0.000276377994051755
YGL102C	-3.41481645612807	3.31821698335309	2.51207320216901e-05	0.000276377994051755
YJR096W	1.7884116000932	5.45878250481462	2.54959705755169e-05	0.000279949803898632
YDR157W	-2.10163136414226	4.38149297466052	2.56875977821463e-05	0.000281495378468115
YOL002C	-1.33376212499782	7.37001368559666	2.57943823482796e-05	0.000282106940544228
YBR072W	4.36680117906103	6.89381771167452	2.62576911620985e-05	0.000286607619114503
YPR047W	1.53710352898215	5.75052832080828	2.66338349898756e-05	0.000290141029200731
YJR109C	-1.51815415062019	8.65174503175113	2.83504897650251e-05	0.000308234990883396
YOL107W	-1.42919914894735	5.82900308008255	2.86539514849733e-05	0.00031092346572126
YDR384C	2.09905219608783	8.40758804493862	2.94636830312202e-05	0.000319084191574898
YGL202W	-1.36093745075732	10.0220733263717	2.96183492024944e-05	0.000320132704075399
YPR091C	1.24172032211462	7.27955185977298	3.0168861005983e-05	0.00032544732321074
YMR011W	2.28891828836459	6.31001956172604	3.05528885140175e-05	0.000328948803573099
YDL231C	-1.28769537919149	7.25079211023935	3.07256614964069e-05	0.000330166622759448
YKL106W	-1.38326543787307	5.59344155677121	3.21573079449813e-05	0.000344880895673501
YNL100W	1.26793220819437	7.32287177850017	3.24293200145844e-05	0.000347125448666751
YPL104W	1.35017308577793	5.70327263603038	3.37076038936889e-05	0.000360111737350723
YPL040C	1.4286708799131	5.81427699665891	3.39273698115807e-05	0.000361761203347375
YGL187C	1.41134550259765	9.15797613232318	3.46467788615093e-05	0.000368721681191524
YBR132C	2.72114956728928	6.3937611661267	3.53193297311782e-05	0.000375157717336545
YMR105C	2.0433061324387	9.09873758580721	3.59667540101952e-05	0.000381143476827399
YHR116W	2.06999795783889	4.02658784628593	3.60206068631604e-05	0.000381143476827399
YPR083W	1.32992394710682	5.65634333426975	3.74830515678466e-05	0.0003953297497464
YDR040C	5.65439915855167	2.70385817609134	3.75041775599675e-05	0.0003953297497464
YGL143C	1.45889479416441	5.12649281605022	3.87135586037667e-05	0.00040730196447385
YDL124W	1.56692227600831	8.64643135155115	3.9817709570543e-05	0.000418123728203767
YOR247W	-1.40340295531778	9.58141677376725	4.07281552279675e-05	0.000426874263317372
YDR150W	1.30304847339216	7.53643278648345	4.15905869124479e-05	0.000435089429061412
YOR113W	1.2801899525154	5.78148791257943	4.23256855427361e-05	0.000441944044893399
YDR377W	1.3995295646164	8.04427230426794	4.34147191049374e-05	0.000452461498167087
YMR196W	1.74080309754722	7.68668212766486	4.41793127953696e-05	0.000459564505657097
YFR053C	2.40439996177865	10.7174464982882	4.48085750242505e-05	0.000465235748938465
YHR025W	-1.34759248852439	8.77948665964847	4.65363650887249e-05	0.00048227012060113
YCL009C	-1.39429724512129	9.62051584952179	4.68061871469131e-05	0.000484159700319659
YCL042W	1.72349872735036	7.94376175221995	4.79687668182713e-05	0.000495259618605062
