logFC	logCPM	PValue	FDR
YDL083C	0.940512135623189	9.32787538437648	1.96278025173858e-11	3.4592439213762e-10
YOR079C	-1.08249928495256	6.5823646238964	2.12462596735304e-11	3.73259685820055e-10
YDR090C	-1.1396474936835	6.20752786939436	2.29952506893506e-11	4.02707966186285e-10
YJL012C	1.22584529077407	9.73527696696871	2.60552684162747e-11	4.54857588062032e-10
YIR038C	-1.31148553981141	6.67786103353559	2.73885130448937e-11	4.7662902890076e-10
YLR367W	1.20705703296955	8.433051462387	3.00730837173207e-11	5.21706725052203e-10
YCL040W	-1.57308899984348	9.37314839280211	3.07858198682788e-11	5.32402272347046e-10
YBR203W	-1.35868867569999	4.42806770076633	3.13165705847873e-11	5.39893774505336e-10
YPL273W	1.42976791958571	7.73151242996843	3.50601803753395e-11	6.02556019245741e-10
YBL087C	0.950698913570979	9.50590477139377	3.63101226260047e-11	6.22105939976192e-10
YIR033W	1.28979519549438	6.56339221966429	3.87071703263138e-11	6.61128026499445e-10
YJL196C	-1.36720812436975	8.16007871118541	3.93014331688681e-11	6.69212711250819e-10
YIL042C	-1.61962684424107	4.35753620366812	4.17149113382315e-11	7.0812981394409e-10
YOR173W	-2.04018600396571	3.97534206372011	4.30272294505826e-11	7.28173357123928e-10
YHR197W	1.3910441366299	7.19296267389611	4.31588735695057e-11	7.28174409553795e-10
YBL030C	-1.39185315130974	10.0640577587279	4.40440550482016e-11	7.40850457862454e-10
YIL022W	1.40216763373877	6.93110556289701	4.52098202729906e-11	7.58154986032514e-10
YOR027W	1.20654331128948	8.58843846787788	5.23088147622912e-11	8.7455281237015e-10
YLR380W	1.15490265496403	6.4509970026225	6.4816665538629e-11	1.08040791292402e-09
YNL313C	1.08664715863168	7.11608869010424	6.68996223967247e-11	1.11177931034076e-09
YNR015W	1.5570444168772	6.24354013467385	7.0892005611758e-11	1.17459987741158e-09
YDR234W	-0.92021818065695	8.42937134478167	7.42806091898767e-11	1.22707131718441e-09
YLR300W	-1.05348604133098	11.0761676548441	7.5837322646367e-11	1.24905876049106e-09
YOR203W	-2.17181113116421	4.10983461607414	8.34246534197915e-11	1.36994668256714e-09
YHL024W	-2.87385869242562	2.01351136159124	9.32652519635898e-11	1.52701155138020e-09
YML023C	1.25246236856584	6.29938395938942	1.07381522135409e-10	1.75294791592139e-09
YPR010C	0.926151711104012	9.69411957041365	1.17595950093942e-10	1.91404702299964e-09
YCL037C	1.32512268785933	6.34888466658955	1.27153555316344e-10	2.06354186252389e-09
YHR169W	1.36037491205796	5.99903714989503	1.29190752951365e-10	2.09047259307852e-09
YML113W	1.28322219798323	5.10120317657755	1.36328221825731e-10	2.19953463435451e-09
YAL036C	0.970285858237888	7.51264911642517	1.38220503635335e-10	2.22358217185449e-09
YDR398W	1.20657075590617	7.1632850435718	1.47790677133595e-10	2.37064813697773e-09
YGR124W	0.90759525774943	10.1751845759734	1.54114081244546e-10	2.46493446707317e-09
YNL276C	5.28058593851646	2.49155167918094	1.63080205248918e-10	2.60082379206777e-09
YDR432W	1.00563592858261	8.64438844393683	1.64289801677207e-10	2.61258552437259e-09
YLR168C	-1.27513687679597	5.14268470428129	1.76218558184289e-10	2.79425071917438e-09
YGR149W	-1.44506171700263	5.92323302535202	1.94276242242759e-10	3.07178492734694e-09
YPL126W	1.34432616901796	7.98753946144119	2.08268177227902e-10	3.28363559196356e-09
YGR054W	0.988059769117569	7.81026817437323	2.20963903859888e-10	3.47290278144596e-09
YML052W	-1.20298850315482	8.5841330474493	2.21527770482549e-10	3.47290278144596e-09
YJL080C	0.952196048993186	9.26807386697556	2.49587972241733e-10	3.90175095589196e-09
YGR185C	1.26619289168019	8.53234734861226	2.72684883074531e-10	4.25081167023791e-09
YDR298C	-0.88072139218207	8.11755246671925	3.06812518533985e-10	4.76938336395245e-09
YLR017W	1.05342810622529	7.41946318488553	3.17281773247798e-10	4.91831185757232e-09
YAL003W	1.32806650857568	11.021847197952	3.84210352260458e-10	5.93916226092004e-09
YMR095C	-3.23631831424612	1.38242108799171	3.89071213365985e-10	5.99754901049405e-09
YPL012W	1.18980113048309	8.13010579466826	4.27134032820742e-10	6.56599927119441e-09
YKR050W	1.18211794448234	6.01585446915048	4.44069694570198e-10	6.8074285034667e-09
YOR136W	-0.791066949085554	9.02026667494413	4.60567137222792e-10	7.04082468892522e-09
YKL142W	-1.03675598710068	6.14585088674209	4.76214395208939e-10	7.25997372751039e-09
YDL082W	1.0998136984875	8.5306847901632	5.12925673771865e-10	7.79816120509203e-09
YBR230C	-1.31984221188284	6.38911115584044	5.48464970463213e-10	8.31563053847512e-09
YBR263W	1.01528453846987	7.94692348521359	5.55612256632326e-10	8.40097876558277e-09
YLR073C	1.26378013908168	5.73105719914801	5.59445166283919e-10	8.43588433301147e-09
YJR007W	1.26359289259367	7.9672412820022	5.62495066543939e-10	8.458825266995e-09
YMR241W	-0.890961658304179	8.50706554729105	5.65281686464956e-10	8.47769336828473e-09
YPL088W	-1.80322221318135	4.42554725613676	5.76484537312781e-10	8.62233899861873e-09
YPL154C	-1.18678160565656	9.66114064540316	5.91183311621429e-10	8.81835160785171e-09
YML116W	-0.978904018874233	6.15786470868371	5.94405611876579e-10	8.84258240893814e-09
YMR049C	1.15053522336073	7.41430533232203	5.96854071451693e-10	8.85520222899106e-09
YKL191W	0.977174191543693	7.8677942959949	6.88705535598708e-10	1.01906321764793e-08
YGR214W	0.817845084058335	11.0302185582083	7.65501381768766e-10	1.12967590578889e-08
YOL130W	1.00818752539934	7.49266720617702	8.07551704408538e-10	1.18856147132895e-08
YLR448W	1.09788107165938	8.34322545912578	9.29749584522877e-10	1.36372555527867e-08
YPL030W	1.34577829689206	6.17409116112125	9.31493060887849e-10	1.36372555527867e-08
YOL124C	1.35001427662917	6.42267688185208	1.27596587209741e-09	1.86311217313643e-08
YKR080W	-1.46054580175317	6.24788934066344	1.33289324054177e-09	1.94111347188373e-08
YDL138W	-1.07992010466848	5.59972253225136	1.37706844023427e-09	2.00018287355812e-08
YNL117W	-2.32966461961089	2.09451183297964	1.41495079776931e-09	2.04982662692549e-08
YDR047W	0.87520791361384	7.55336843113415	1.41876369083777e-09	2.04998388122616e-08
YLR196W	1.19775748543768	7.57300432821264	1.42441479122982e-09	2.05278944131923e-08
YPL093W	1.25442791996368	8.83554522774676	1.43029959512074e-09	2.05591635309043e-08
YJR121W	-0.945856709541192	10.793621900331	1.52067912120021e-09	2.18016535148237e-08
YDR465C	1.19866966260718	7.23188998076897	1.56077055512591e-09	2.23186156384155e-08
YER006W	1.29109868929049	7.55459796968296	1.60139170681383e-09	2.28404683131643e-08
YEL071W	-0.962870511604794	9.30157090589149	1.64260727592209e-09	2.33680942543775e-08
YDR214W	0.954565119960667	7.25232127571163	1.71736804066777e-09	2.43690121462959e-08
YMR186W	1.09994765116408	10.9171769412528	1.89919342645402e-09	2.68332410479686e-08
YLR057W	1.11992910850304	6.0738379403007	1.90072831420377e-09	2.68332410479686e-08
YJL050W	1.11831377154551	7.80009735501253	1.95809801091286e-09	2.75728101587577e-08
YGL123W	0.804699118038417	12.5436872119408	1.99329599764566e-09	2.79972082511956e-08
YGR044C	-1.96716335397831	3.03612157925825	2.1363036401383e-09	2.99298844165199e-08
YDL167C	1.26502117900158	6.97166517798782	2.14515254325143e-09	2.9977965086751e-08
YOR317W	-0.826349080215615	8.26101097029975	2.21318175513085e-09	3.08507502088014e-08
YOR135C	-3.37941485292111	2.78734833331199	2.33153939119218e-09	3.24189421880842e-08
YBL004W	1.08580586341704	7.86858821935884	2.36363798030283e-09	3.27828886791876e-08
YGR233C	1.06043554864016	7.34661679484029	2.41524768662342e-09	3.3414951744435e-08
YNR058W	-1.55278929602103	3.92528144983442	2.63278472897476e-09	3.63337423694421e-08
YDR011W	0.853697529368615	8.96414499632918	2.64063025181176e-09	3.63513627202146e-08
YOR298C-A	0.819051625324774	9.42090272996542	2.94549720523666e-09	4.04475968580141e-08
YMR131C	1.10320737923994	8.24866214405414	2.97277588098953e-09	4.07211428846438e-08
YJL163C	-1.32093740960681	4.92003885052286	3.04631102438664e-09	4.16253955776683e-08
YLR231C	-1.01354002917679	6.57659009721271	3.23074502492775e-09	4.39285306212319e-08
YNL130C	-0.848075977072513	7.78456390211918	3.23311986391571e-09	4.39285306212319e-08
YNL124W	1.16767845198105	6.01454950135502	3.23867735696831e-09	4.39285306212319e-08
YHR176W	-1.42188958389501	4.09665130481212	3.3796269461572e-09	4.57282531052175e-08
YMR006C	0.907937495875096	8.66983142557548	3.40382793062123e-09	4.59433750440436e-08
YCR079W	-1.12370465120963	5.38776256236995	3.53661898901009e-09	4.76195851220969e-08
YNL062C	1.16559133335553	6.52969983425606	3.6417757386747e-09	4.89164731500626e-08
YHR170W	1.2457171176089	8.13692767704846	3.76291341729382e-09	5.04212175576368e-08
YKL161C	-1.52603591498323	4.24874165880904	3.80458660631512e-09	5.08564789356228e-08
YDL037C	3.09206154980264	2.30602758815585	3.82456420203442e-09	5.10003332386951e-08
YML128C	-1.58492684202031	5.45271784735088	3.95932165773784e-09	5.26703991680798e-08
YLR312C	-1.96454589007128	2.77653337545935	3.99569813670573e-09	5.30268428981524e-08
YLR258W	-1.10641106209139	7.27120089187715	4.12368187819013e-09	5.45759241461341e-08
YOR095C	1.2848292250941	7.34528345388425	4.14044504856272e-09	5.45759241461341e-08
YPL063W	1.14730132741751	7.17867152655605	4.14201086761408e-09	5.45759241461341e-08
YNL186W	1.13280234876443	7.06401099879534	4.25158377293831e-09	5.58866142504528e-08
YOL010W	1.2799486183099	6.07352430044684	4.26617595543464e-09	5.59455396620268e-08
YNR038W	1.34495371700091	6.65951790634826	4.31832915239803e-09	5.64955875398835e-08
YJR045C	0.81659560433416	10.0312986315732	4.72830124380514e-09	6.17132525547585e-08
YPR041W	1.00567208784644	9.19135093760793	5.21940603481576e-09	6.78615369402687e-08
YJL109C	1.19524350548556	8.41871177014438	5.22389135102177e-09	6.78615369402687e-08
YOL048C	-1.19258374951161	5.44527597976777	5.73709125385079e-09	7.43537775147782e-08
YIL073C	-2.94053077122775	0.945057111365977	5.7542406093272e-09	7.44017932991046e-08
YGR200C	1.08801697357601	7.96270201688319	5.86711945912841e-09	7.5684473395843e-08
YJR046W	0.914342631928692	6.39067696637599	5.9639711285605e-09	7.67549214545437e-08
YOR168W	0.950148745288808	9.03029170405435	6.05379569747936e-09	7.77301749184473e-08
YOL030W	-0.932871045378393	9.43888575661845	6.08779221886844e-09	7.79857456926341e-08
YLR286C	-0.842914066315692	11.0463960053194	6.23383975751393e-09	7.96722152842543e-08
YGR090W	1.19340214667709	8.0950347704027	6.46866540414966e-09	8.24829362824061e-08
YLR414C	-0.963254946987842	6.28388202886853	6.55539377878477e-09	8.33966647627469e-08
YBR085W	1.61503383582515	5.20447627700065	6.67223495871732e-09	8.46884134439028e-08
YJL069C	1.08865239338642	6.93358947163173	7.19605869552795e-09	9.11281208719718e-08
YGL187C	-0.867872122377506	7.52484511080127	7.43488642694635e-09	9.39375833030162e-08
YML035C	0.97060091357238	7.47124026901199	7.45463324154653e-09	9.39725292909305e-08
YAL059W	1.26751418815902	5.49044353146515	7.73373210675285e-09	9.72692579062961e-08
YMR319C	0.904637026505662	6.83820397670288	7.83470066807873e-09	9.83157222157544e-08
YNL096C	1.29029298426968	8.502914259294	7.91498232392547e-09	9.90984438475193e-08
YGL162W	1.87070518854439	3.65299216860443	8.53189277646865e-09	1.06581251975119e-07
YBL071W-A	1.66723462251344	4.82366049644975	8.83558787761111e-09	1.10126448906982e-07
YGR008C	-1.34651563346135	5.57301257608487	9.76422774593435e-09	1.21427497406743e-07
YBL098W	-1.14471961040472	5.79476892009981	1.01922663647397e-08	1.26466372337376e-07
YDL239C	-1.26388834182352	4.46340656845306	1.0236369828655e-08	1.26729464500619e-07
YMR238W	-0.740006425480359	7.62118194042569	1.09727590400573e-08	1.35542965463565e-07
YNL248C	1.3148091662841	7.53792594020413	1.10064589371358e-08	1.35656444895567e-07
YBR079C	0.909256600745652	8.72914876254488	1.16600603790005e-08	1.43392831416419e-07
YLL045C	0.963427537037196	9.16380906108929	1.20250772662577e-08	1.4724099319994e-07
YCL048W-A	-5.97300693341244	-0.069191380908728	1.20261888193663e-08	1.4724099319994e-07
YPL250C	-1.24338887486066	4.89086143073221	1.2056291449198e-08	1.47283701721549e-07
YDR184C	1.51228743186955	5.1351570522409	1.29447376724151e-08	1.57788938940848e-07
YCR075C	-1.12770360206294	6.05396173357142	1.31299023522146e-08	1.59694240916826e-07
YHR179W	1.0761463814171	9.13309733066756	1.3528374435682e-08	1.64179877471632e-07
YMR038C	0.841268841390739	7.09444268194861	1.53577267051527e-08	1.85972996906597e-07
YDL048C	-1.2167005339495	4.77350691121738	1.54539018119842e-08	1.86729023204193e-07
YOL022C	1.20881338355173	6.6447626586593	1.76625368832539e-08	2.12950934884373e-07
YMR309C	1.18599622468805	8.85048008850177	1.78470409538988e-08	2.14707662258426e-07
YHR006W	-1.21019986555888	5.53466760119917	1.89999771431596e-08	2.28082155119837e-07
YNR046W	1.24465496819112	6.43900699324303	1.93149076739912e-08	2.31360820493219e-07
YHR175W	-1.14076173383272	6.87395922518722	1.96664283734913e-08	2.35062666563501e-07
YOR361C	1.00471608638497	9.53991507641634	2.07518791310568e-08	2.47501937739802e-07
YLR096W	0.900812156742996	6.86391228770712	2.30454382359249e-08	2.7426549504862e-07
YJL025W	1.37789384880189	5.32711228453417	2.40958474919383e-08	2.85885748264651e-07
YDL112W	1.00309901630362	7.55105030301258	2.41251616262364e-08	2.85885748264651e-07
YDR341C	1.22535996137931	8.99030672641616	2.43168366289387e-08	2.87439008661888e-07
YOL126C	-1.21360495321467	5.34653359022519	2.43601183705141e-08	2.87439008661888e-07
YDR032C	-1.01084971333178	8.77727191563604	2.50009042995003e-08	2.94372349773265e-07
YLR449W	1.53074608771441	7.29617556320649	2.52527779583074e-08	2.96706737200156e-07
YBR148W	-1.86354041709438	2.43734751700042	2.54541603092839e-08	2.98439243965205e-07
YNR057C	-1.41661078538361	3.25621132335395	2.56123502951406e-08	2.99040701340548e-07
YGR245C	1.28161900944947	7.5218819388281	2.56135331469858e-08	2.99040701340548e-07
YML100W	-1.08133648939297	7.76680731074234	2.69583017356258e-08	3.13979983383744e-07
YKR026C	0.989010298864797	6.78023799134972	2.70065905476441e-08	3.13979983383744e-07
YOR048C	0.954587411007571	7.26172347532265	2.94410158506662e-08	3.41565160833516e-07
YLR063W	1.62118445791207	4.64958283419444	2.97511212526031e-08	3.44440805464238e-07
YBR241C	-1.58803524557257	4.99934898413813	2.98747039031904e-08	3.45149501879448e-07
YDL137W	-0.960688294623141	7.91026612609485	3.01223909950553e-08	3.47286066180492e-07
YHR089C	0.929925452432636	8.71853916939314	3.0317930404602e-08	3.48813777253778e-07
YOR374W	-1.34237153403612	7.23534972368353	3.09832754844952e-08	3.55729142180906e-07
YMR315W	-1.01511107020539	7.19423562853703	3.25231014237993e-08	3.72635286292558e-07
YGL078C	1.020329849927	7.45199954886913	3.78392081790103e-08	4.32649128228601e-07
YGR082W	0.883087699717353	7.16817161723911	3.7983840408771e-08	4.33407366643585e-07
YDR411C	-0.825590220841798	6.93459454949623	3.82253836856392e-08	4.3526599447804e-07
YNR002C	-2.36275698702286	1.38324016789128	3.85341517088675e-08	4.37880894367295e-07
YAL053W	-0.944314138342726	7.81890196562147	3.91548103024475e-08	4.44021967651116e-07
YOR098C	0.915354081064558	7.44557322468559	3.94124124605436e-08	4.46029224042225e-07
YML123C	0.835674909665079	12.3892596910871	4.00979804792213e-08	4.52861681575532e-07
YIR012W	0.83752707023946	7.99740741272647	4.38647316044232e-08	4.9439394032358e-07
YDL060W	1.26978862815243	7.15285579944713	4.43454603837756e-08	4.98796296267915e-07
YJR063W	1.31430289873784	6.21908170961788	4.4568474380172e-08	5.00287905111302e-07
YDL021W	-2.4950423925861	2.40243657238957	4.48151607137882e-08	5.02038662733004e-07
YJR001W	-0.890331379454466	8.51702822534301	4.57961737829713e-08	5.11991971141339e-07
YLR216C	1.07379396166091	8.01956040341454	4.69745604495682e-08	5.24107293403045e-07
YOR310C	0.946680281720221	8.90800501751204	4.74740944871323e-08	5.28614967589116e-07
YJL136C	1.11899950664683	9.21650188706586	4.84964669305926e-08	5.38914554204617e-07
YLR023C	-0.7934174414135	6.70568271839855	4.94637896802746e-08	5.48562348879037e-07
YBR142W	1.27043415328462	6.72709300621386	4.96848106428159e-08	5.49911484194686e-07
YGR083C	1.10708697374285	6.82613072648345	5.14443946299205e-08	5.68250059644671e-07
YML126C	0.817871904457632	8.73156714562594	5.50460648884079e-08	6.06822555961054e-07
YPL250W-A	-2.95197058362395	2.75660922564495	5.52710517347549e-08	6.08091451888934e-07
YPR110C	1.29762400729401	8.40793567420573	5.67539755747192e-08	6.23167660377968e-07
YDR433W	0.856019989273439	6.94298934757309	5.85765251945416e-08	6.41905921636818e-07
YJL111W	0.862132296601326	8.52842788901418	5.90462732119801e-08	6.45774853666201e-07
YER082C	1.34719265628866	6.33527350819828	6.04896052383381e-08	6.60255375520638e-07
YHR064C	0.905889272426644	10.1293293684331	6.10504408773871e-08	6.65065235857206e-07
YMR128W	1.40521908283784	6.44943442491654	6.16475171642087e-08	6.7025021608395e-07
YIR042C	-1.40856244451992	4.06228152346258	6.17879425967811e-08	6.70459753589386e-07
YNL023C	1.24025831970565	6.13536103415832	6.57150507347444e-08	7.11677281342614e-07
YOR137C	-0.929079964796183	5.57955083746202	6.60993110034371e-08	7.14440599791057e-07
YOR234C	0.780315811569584	9.0245065387884	6.6809341580482e-08	7.20707400207383e-07
YLR099C	1.14887775592922	5.5444220263348	6.73111269711044e-08	7.24707736688894e-07
YBL024W	0.92965355564671	7.70534050950393	6.76270048250323e-08	7.26694844081027e-07
YOR130C	-1.13300778100827	4.80879589235268	7.20535986309602e-08	7.72760881441345e-07
YLR106C	1.03540510890333	8.46714450956943	7.27059159890752e-08	7.7824862491981e-07
YDR100W	-0.924121068056412	6.17324480814945	7.32985106799656e-08	7.81980825815174e-07
YNL207W	1.15904847712642	6.50046291887614	7.33371970722941e-08	7.81980825815174e-07
YFR052C-A	-1.69602932857289	5.19981160901593	7.35038328037634e-08	7.8225040526159e-07
YLR002C	1.41674874192411	6.45231301691621	7.40273090788621e-08	7.86309267643806e-07
YJL010C	1.1930101443732	6.49643500556303	7.45232949720092e-08	7.90061138649614e-07
YOR260W	1.0422035668109	8.1496415210587	8.18448054014366e-08	8.66021325222849e-07
YMR096W	-1.43145789548882	4.76243544149704	8.48055814723095e-08	8.95637572266719e-07
YLR356W	-1.21789363351317	5.54532617697667	8.49979260676139e-08	8.95959091158429e-07
YGR155W	0.947580921435403	9.96563809707634	9.10784927590124e-08	9.58228857278279e-07
YBR052C	-0.812187865710821	6.58987645326415	9.40324889217354e-08	9.87430348563347e-07
YLR178C	-1.28643176225145	4.77735093884558	9.92746947906194e-08	1.04050409274865e-06
YDL168W	0.843300041287805	7.39303935079808	1.0738114202446e-07	1.12334071826722e-06
YOR116C	0.793073004162106	8.21563081778867	1.07615146532571e-07	1.12366456775707e-06
YDL110C	-1.22327110559779	4.9580274686863	1.13660793042678e-07	1.18455523295326e-06
YKL014C	1.11661653359826	7.38647107046435	1.1550984858061e-07	1.20156297376897e-06
YLR339C	-2.64506096943441	2.84496415565453	1.17539533518137e-07	1.22038232361983e-06
YOR101W	1.22680819465859	6.43528325093538	1.24600902847771e-07	1.29127602314525e-06
YMR235C	0.837444184434659	8.23095211836553	1.25804242411933e-07	1.30130967758436e-06
